iteration,f_total,f_smooth,grad_norm,time,sparsity,w_change,gap
0,119667.66818825057,119667.62133141956,101662.1373095723,2.7894973754882812e-05,0.0,0.3780085484370095,119648.66369130676
10,31072.595736601455,31072.24470837399,15211.092044291998,0.0003180503845214844,0.0,0.10349447742890991,31053.591239657646
20,14486.184340795608,14485.646333668466,6139.579405319875,0.0005948543548583984,0.0,0.033692545146010076,14467.179843851798
30,8647.36795198425,8646.802562730132,3926.102220733514,0.0008718967437744141,0.0,0.025717109625890883,8628.36345504044
40,4762.926274017462,4762.34564728013,2575.1936874993926,0.0011458396911621094,0.0,0.021613744904871245,4743.921777073652
50,2439.467546284498,2438.8544519549987,1704.9151154909962,0.0014259815216064453,0.0,0.017061662173010608,2420.463049340689
60,1203.4535494265283,1202.812111899032,1146.1037588014342,0.0017008781433105469,0.0,0.013046358848792603,1184.449052482719
70,593.1447182956119,592.4856763415646,865.8637853453027,0.0019757747650146484,0.0,0.009930367852369037,574.1402213518028
80,300.61629085780663,299.9489187639685,606.0965297430495,0.002249002456665039,0.0,0.007600334687333213,281.6117939139974
90,195.87466119313115,195.2041841719814,506.5414327621633,0.0025238990783691406,0.0,0.005708730713478659,176.87016424932196
100,166.18739142477457,165.51310366347093,467.9965602984582,0.0028009414672851562,0.0,0.004262456911839622,147.1828944809654
110,149.12294420799623,148.44836634718013,423.2815389779804,0.0030748844146728516,0.0,0.003304618581611036,130.11844726418704
120,127.86816012708562,127.19908804512363,369.22054993784553,0.003354787826538086,0.0,0.0027588969167888716,108.86366318327643
130,105.49785626021983,104.83359186224048,311.6653284052788,0.003638744354248047,0.0,0.0024508025390025333,86.49335931641065
140,87.31843678511082,86.65889771298751,275.72103690899183,0.00391387939453125,0.0,0.002225175065269445,68.31393984130162
150,72.78932940193931,72.13595428687407,242.41245914616061,0.004187822341918945,0.0,0.0020477393167623037,53.78483245813012
160,61.68850950762049,61.041659598733915,214.36466513585242,0.00445866584777832,0.0,0.0018894737048436956,42.684012563811294
170,53.80125980504697,53.16068482847403,192.6431566371502,0.00473785400390625,0.0,0.0017315200196333733,34.796762861237774
180,48.081669836303504,47.44792295243396,178.69068200203978,0.005010843276977539,0.0,0.001580588377551324,29.07717289249431
190,43.108984575315034,42.481626451149026,164.3760585581531,0.005285978317260742,0.0,0.0014586678003921238,24.10448763150584
200,38.490139452251434,37.86626040626105,148.22071624347487,0.005560874938964844,0.0,0.0013649771713564619,19.48564250844224
210,34.65643747931575,34.03404675463885,132.65543273700968,0.005834102630615234,0.0,0.001278118857182729,15.651940535506554
220,31.952791044882893,31.331867707684303,121.85800622504534,0.006107807159423828,0.0,0.0011822883975608064,12.9482941010737
230,30.127100489091458,29.506761829712573,113.62423722631198,0.006379842758178711,0.0,0.0010823207797378066,11.122603545282264
240,28.81238186232744,28.192123064407426,105.3579074696625,0.00665593147277832,0.0,0.000987282925494451,9.807884918518248
250,27.890100198145486,27.268449165603826,96.4067671293258,0.006929874420166016,0.0,0.0008971521624113973,8.885603254336292
260,27.430813006302515,26.808213142850878,89.16837338810656,0.007203817367553711,0.0,0.0008039332431968139,8.42631606249332
270,27.306939023367942,26.68381230632995,87.7285995122724,0.0074770450592041016,0.0,0.0007094736677930452,8.302442079558748
280,26.902400430241002,26.27917961242477,88.87221776887627,0.007751941680908203,0.0,0.0006465719066554443,7.897903486431808
290,25.629105593255076,25.007046532546887,84.44884964926045,0.008024930953979492,0.0,0.00064985630534567,6.624608649445882
300,23.712926851729435,23.09325946069597,72.00104538625294,0.008296966552734375,0.0,0.0006926841366953733,4.708429907920241
310,22.08948273680624,21.471533229771165,57.48638026202503,0.008579730987548828,0.0,0.000712384231176118,3.0849857929970455
320,21.486120699309872,20.86867634222751,51.73479282819657,0.008852958679199219,0.0,0.0006740380296789281,2.481623755500678
330,21.777210774068987,21.159592781965507,55.55686473086776,0.009130716323852539,0.0,0.0005866790185506105,2.772713830259793
340,22.284665173301633,21.666445766779894,59.27194238365198,0.00940394401550293,0.0,0.0004887145345335023,3.280168229492439
350,22.4736399131879,21.854795342620587,58.571390378476565,0.009677886962890625,0.0,0.00042191913015211867,3.469142969378705
360,22.2389251053027,21.619659726056867,54.658898642414755,0.00997304916381836,0.0,0.000402222440874682,3.2344281614935078
370,21.74562343006632,21.126689317481116,49.69506615446721,0.010250091552734375,0.0,0.00041196184822576455,2.7411264862571265
380,21.207737120255125,20.589500991710082,45.03046690648489,0.010524988174438477,0.0,0.00042562648312688265,2.203240176445931
390,20.773426787853694,20.156327785614966,41.72669680564042,0.010802984237670898,0.0,0.0004288547401830911,1.7689298440445
400,20.485208248259795,19.86926970631852,39.87063301399201,0.011080026626586914,0.0,0.00041937848656712116,1.480711304450601
410,20.312116884369317,19.69698931536646,38.138071382205645,0.011355876922607422,0.0,0.00040114704997595396,1.307619940560123
420,20.228157639069888,19.613623801806213,35.99185222095069,0.011630773544311523,0.0,0.00037660706419629617,1.223660695260694
430,20.23014534148641,19.61572810469687,34.615753182359434,0.011906862258911133,0.0,0.0003452493916053994,1.2256483976772152
440,20.281686500534704,19.667192970461954,34.72509902652865,0.012181758880615234,0.0,0.00031021893863408264,1.27718955672551
450,20.297624058147996,19.683248291198673,34.932573829020185,0.012456893920898438,0.0,0.00028228845300672155,1.2931271143388017
460,20.213451999451088,19.59926063591277,33.5755985088826,0.01273488998413086,0.0,0.00027161783171301496,1.2089550556418942
470,20.047054572042473,19.43310622383965,30.813885577912178,0.013008832931518555,0.0,0.00027499193160827217,1.0425576282332791
480,19.87169926292715,19.257866699719724,28.04250048871718,0.013283967971801758,0.0,0.00027984280293175053,0.8672023191179576
490,19.74657141768128,19.132505930686595,26.291565913748652,0.013557672500610352,0.0,0.00027744511149730496,0.742074473872087
500,19.684043461297136,19.0699072673153,25.5850294918027,0.013831853866577148,0.0,0.00026660235139792373,0.6795465174879425
510,19.660937552015294,19.046775175565262,25.471457874495705,0.014107942581176758,0.0,0.00025096608093065176,0.6564406082061005
520,19.640606252208244,19.026377142263186,25.28275830731257,0.014379739761352539,0.0,0.00023636296187691622,0.6361093083990497
530,19.597866117008937,18.983627274874916,24.351438726736333,0.014659881591796875,0.0,0.0002271614819324827,0.5933691731997435
540,19.537807196199353,18.92362095012603,22.59974047245236,0.01493382453918457,0.0,0.00022228286112047386,0.5333102523901587
550,19.48945863161396,18.8753561609599,20.845517510819196,0.015208959579467773,0.0,0.000216041871219745,0.48496168780476623
560,19.475284140835043,18.861220334625656,20.118413376164117,0.015483856201171875,0.0,0.00020402246061978493,0.4707871970258495
570,19.487184023261023,18.87305776422992,20.426306461880927,0.015755891799926758,0.0,0.00018752139495760965,0.48268707945182854
580,19.493004156569473,18.87880598530269,20.844853694097793,0.016031742095947266,0.0,0.00017329844913967926,0.488507212760279
590,19.463480513288314,18.849385885544756,20.53153626254398,0.01630687713623047,0.0,0.0001686431609584053,0.4589835694791198
600,19.39485294006585,18.780958342106217,19.18946342719509,0.016583919525146484,0.0,0.0001741229670679162,0.3903559962566554
610,19.311647698058255,18.698019482844202,17.13228727771759,0.016860008239746094,0.0,0.00018254838554546728,0.30715075424906146
620,19.250209908507685,18.636908172286184,15.280952566969184,0.017134904861450195,0.0,0.00018541340446054694,0.24571296469849102
630,19.23355861796015,18.6204694700005,14.680867714739511,0.017409801483154297,0.0,0.00017825170560640212,0.22906167415095524
640,19.25552874208437,18.64249435608007,15.307409199925916,0.0176849365234375,0.0,0.0001622826334142441,0.2510317982751751
650,19.287840410798914,18.67481653863205,16.087887086658117,0.017961978912353516,0.0,0.00014360895935026116,0.2833434669897201
660,19.30267475942555,18.689638337114534,16.189783859869898,0.018236875534057617,0.0,0.0001301050006894162,0.2981778156163557
670,19.28983352457648,18.67679701373036,15.49837537514564,0.018510818481445312,0.0,0.00012604905039506067,0.28533658076728585
680,19.257163847998473,18.64405626490703,14.444767947281747,0.01878190040588379,0.0,0.0001289103461131629,0.2526669041892795
690,19.21877256602484,18.605566003974502,13.496017583599972,0.019055843353271484,0.0,0.00013342005837199128,0.214275622215645
700,19.184967118635306,18.57170876130521,12.810752360707747,0.01932382583618164,0.0,0.00013622185904803012,0.18047017482611238
710,19.16033918288432,18.547065122364597,12.255145860999628,0.019606828689575195,0.0,0.00013618650350941778,0.1558422390751275
720,19.146841298644034,18.533583288468375,11.725642173911753,0.019882678985595703,0.0,0.00013294678984865748,0.1423443548348402
730,19.14547064496429,18.532229392873752,11.39041458892077,0.02015376091003418,0.0,0.000126200848425963,0.14097370115509733
740,19.15383192317297,18.54061541461043,11.446715634718684,0.020426034927368164,0.0,0.00011646374249564278,0.1493349793637755
750,19.1642744181626,18.55110099786727,11.706418098186738,0.02070307731628418,0.0,0.00010610903814283348,0.1597774743534046
760,19.167451694582784,18.55429650810099,11.753783961923718,0.020975828170776367,0.0,9.883910714058649e-05,0.16295475077359
770,19.158752589442805,18.545646941689903,11.32461526875737,0.021251916885375977,0.0,9.697323588277906e-05,0.1542556456336115
780,19.14130084827945,18.52826570573118,10.601147473839301,0.021526813507080078,0.0,9.906989627695491e-05,0.1368039044702556
790,19.122134310566363,18.50915570039545,9.920873749291653,0.021802663803100586,0.0,0.0001017920146675226,0.11763736675716885
800,19.106657153793268,18.493707511124903,9.480490071164393,0.02207803726196289,0.0,0.00010290397024660202,0.10216020998407416
810,19.096686638403007,18.48371777161283,9.206508732398124,0.0223538875579834,0.0,0.00010183748138019046,0.09218969459381299
820,19.091836872913717,18.478846935722665,8.978295556290613,0.022636890411376953,0.0,9.883767743140211e-05,0.08733992910452315
830,19.091245412983714,18.47818262698179,8.802477236219907,0.02290797233581543,0.0,9.422973393104347e-05,0.08674846917451973
840,19.093419519255857,18.4803303166007,8.714796880022455,0.02318286895751953,0.0,8.856510690859343e-05,0.08892257544666293
850,19.09613185483548,18.483086167380918,8.700100145436036,0.02346181869506836,0.0,8.278927846697834e-05,0.0916349110262864
860,19.096728720515305,18.48375959509974,8.673854376811235,0.02373480796813965,0.0,7.826067668923716e-05,0.09223177670611094
870,19.093191781270082,18.48028417146068,8.515604070554065,0.02400803565979004,0.0,7.618059545125314e-05,0.08869483746088846
880,19.085342968984147,18.472496806948804,8.16318176534362,0.024281978607177734,0.0,7.665142901422005e-05,0.08084602517495298
890,19.07532469286923,18.46251815122885,7.677662426287233,0.02455878257751465,0.0,7.832686080603846e-05,0.07082774906003664
900,19.066432813672872,18.45362146274596,7.231291823853662,0.024832725524902344,0.0,7.934782019471164e-05,0.06193586986367805
910,19.061066392823804,18.448241913284463,6.972844041375259,0.02510380744934082,0.0,7.852857905734746e-05,0.05656944901461003
920,19.059476484913162,18.446618776667826,6.939651377245108,0.025377750396728516,0.0,7.579718476041555e-05,0.05497954110396819
930,19.05989952045591,18.447032528693764,6.975232073903602,0.0256500244140625,0.0,7.208891519079998e-05,0.055402576646716994
940,19.06016812087113,18.447347854622684,6.9249156830408305,0.025923967361450195,0.0,6.861270346489835e-05,0.05567117706193514
950,19.059229218989966,18.44645235147086,6.745076250243977,0.026195049285888672,0.0,6.60281214013084e-05,0.05473227518077195
960,19.057358712894047,18.44458544669095,6.490633017503483,0.026504993438720703,0.0,6.418511510874367e-05,0.05286176908485274
970,19.05541064118012,18.44260352921323,6.28312066278734,0.026796817779541016,0.0,6.252352502432259e-05,0.05091369737092677
980,19.053780193973378,18.44089619650397,6.198407343589062,0.027064800262451172,0.0,6.07707104715217e-05,0.049283250164183556
990,19.05181103684064,18.43886497572586,6.189701423369271,0.027390003204345703,0.0,5.937948398558676e-05,0.047314093031445736
1000,19.04846054473626,18.435462557164414,6.113426006409886,0.027728796005249023,0.0,5.9086214753488446e-05,0.043963600927064306
1010,19.043432587567445,18.43041307348581,5.843102761630548,0.028012752532958984,0.0,6.0043338194000224e-05,0.03893564375825065
1020,19.0380442744519,18.42505445054355,5.395311418617955,0.02830791473388672,0.0,6.122612192863386e-05,0.033547330642704765
1030,19.034729946762116,18.421785902903494,4.991602232116834,0.02859973907470703,0.0,6.096551783535265e-05,0.030233002952922305
1040,19.03509622177957,18.422224210963005,4.909600853816878,0.028876781463623047,0.0,5.818808460629846e-05,0.030599277970374317
1050,19.038408061707443,18.425606348334625,5.1709014443324826,0.029153823852539062,0.0,5.3237374578750984e-05,0.03391111789824919
1060,19.041769074047416,18.42902798517099,5.4716890503845,0.02943277359008789,0.0,4.812201811787379e-05,0.037272130238221735
1070,19.042236467496252,18.42954812556613,5.51711039106142,0.0297088623046875,0.0,4.552803805565831e-05,0.03773952368705835
1080,19.03899364774221,18.426326786865133,5.235369191984109,0.029987812042236328,0.0,4.6444250454273346e-05,0.03449670393301574
1090,19.03361751689105,18.420968977319486,4.77077105702413,0.030267953872680664,0.0,4.9177803652916696e-05,0.029120573081854673
1100,19.028662855748788,18.416037648559136,4.376279360006906,0.030546903610229492,0.0,5.132211048358058e-05,0.024165911939594054
1110,19.025889806257815,18.413259753699585,4.210634191045247,0.030821800231933594,0.0,5.157103414449482e-05,0.021392862448621486
1120,19.025486609917692,18.412829142814044,4.234847134926569,0.03109884262084961,0.0,4.990014855948606e-05,0.020989666108498284
1130,19.02658947891662,18.41388181850344,4.309207767860761,0.031375885009765625,0.0,4.698844055347156e-05,0.022092535107425704
1140,19.028063838264977,18.41530947249799,4.358459224057317,0.03165292739868164,0.0,4.37404390212968e-05,0.023566894455782972
1150,19.029027959080043,18.416235884833004,4.361912832811884,0.031929969787597656,0.0,4.098384048018688e-05,0.02453101527084911
1160,19.02894496880311,18.416127153755042,4.322653088312303,0.03220486640930176,0.0,3.935357907207422e-05,0.02444802499391585
1170,19.02760822032117,18.414789258933787,4.220904977544714,0.032480716705322266,0.0,3.9138732787878104e-05,0.023111276511976087
1180,19.025235048790748,18.412422451468622,4.042584968676289,0.03275775909423828,0.0,4.006392686215021e-05,0.020738104981553818
1190,19.022463891423623,18.409655225406823,3.799615966277559,0.03303194046020508,0.0,4.1360307702202867e-05,0.017966947614429074
1200,19.020193467308005,18.407389494920594,3.558257164057879,0.033308982849121094,0.0,4.209072772881251e-05,0.015696523498810677
1210,19.01917936011264,18.406389069924035,3.4205158915342526,0.033586978912353516,0.0,4.1556820026263066e-05,0.014682416303447354
1220,19.019588352462403,18.406806808334252,3.4503124918047448,0.03386282920837402,0.0,3.9599105546713925e-05,0.015091408653209015
1230,19.0207795846811,18.40801032820875,3.587003147448315,0.034140825271606445,0.0,3.6795591346839866e-05,0.016282640871907006
1240,19.021693846996385,18.408935809044394,3.68882870033771,0.03441596031188965,0.0,3.4285278091053435e-05,0.017196903187191026
1250,19.021513358711722,18.40876436367547,3.655817476131183,0.034688711166381836,0.0,3.315579426857204e-05,0.017016414902528254
1260,19.02015812539197,18.40742370310275,3.474623098376263,0.03496503829956055,0.0,3.356765276168927e-05,0.015661181582775185
1270,19.018281931329202,18.405564750926168,3.22313882706104,0.03523993492126465,0.0,3.4613590525547944e-05,0.01378498752000823
1280,19.016769916049242,18.40406377717008,3.027523389401978,0.03551483154296875,0.0,3.517058821556296e-05,0.012272972240047864
1290,19.01612763186535,18.403429232208754,2.9788276553055253,0.03579282760620117,0.0,3.467979929522034e-05,0.011630688056154526
1300,19.016220627571474,18.40353100259216,3.042562627813624,0.03608083724975586,0.0,3.331823197460471e-05,0.011723683762280501
1310,19.016483432249274,18.403803775368747,3.110896800921039,0.036362648010253906,0.0,3.1765938142627586e-05,0.011986488440079768
1320,19.016396196103738,18.403721557600157,3.090687673395282,0.03664588928222656,0.0,3.0717804161604796e-05,0.011899252294544027
